Member_number,Date,productId,items,productName,price,Category,amount,Transactions_id,Year,Month,Cluster,ClusterName,Recency,Frequency,Monetary
1044,2015-02-09,1,1,tropical fruit,7.8,Fresh Food,7.8,160,2015,2,0,Loyal Customers,66,2,25.4
2070,2015-12-19,112,3,baby cosmetics,25.5,Personal Care,76.5,4004,2015,12,2,Diamond Customers,11,9,223.85
3761,2015-08-06,7,3,citrus fruit,1.5,Fresh Food,4.5,10290,2015,8,2,Diamond Customers,95,8,245.1
1145,2015-10-07,1,3,tropical fruit,7.8,Fresh Food,23.4,533,2015,10,0,Loyal Customers,84,3,34.6
3324,2015-06-06,113,2,spices,1.2,Pantry Staples,2.4,8655,2015,6,5,Regular Customers,128,5,64.5
4455,2015-12-26,19,1,sausage,3.1,Fresh Food,3.1,12922,2015,12,0,Loyal Customers,4,8,105.66
3465,2015-07-30,19,3,sausage,3.1,Fresh Food,9.3,9139,2015,7,2,Diamond Customers,59,9,223.34
3940,2015-01-16,8,2,beef,19.5,Fresh Food,39.0,10966,2015,1,4,Potential Customers,296,2,48.2
4934,2015-10-31,25,2,canned beer,1.1,Beverages,2.2,14735,2015,10,0,Loyal Customers,60,4,37.0
3793,2015-01-22,25,2,canned beer,1.1,Beverages,2.2,10423,2015,1,5,Regular Customers,145,8,107.42
2956,2015-12-02,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,7287,2015,12,0,Loyal Customers,28,5,60.8
3662,2015-07-20,2,1,whole milk,1.8,Dairy,1.8,9908,2015,7,0,Loyal Customers,27,4,51.0
3755,2015-04-14,22,3,root vegetables,1.8,Fresh Food,5.4,10259,2015,4,5,Regular Customers,93,3,43.9
4173,2015-05-11,18,3,yogurt,2.2,Dairy,6.6000000000000005,11816,2015,5,4,Potential Customers,233,2,56.2
3353,2015-03-06,66,1,onions,1.3,Fresh Food,1.3,8749,2015,3,5,Regular Customers,138,6,113.35
2193,2015-09-03,21,1,hamburger meat,12.3,Fresh Food,12.3,4441,2015,9,2,Diamond Customers,91,11,361.45
2086,2015-06-02,114,1,napkins,21.8,Household & Hygiene,21.8,4064,2015,6,4,Potential Customers,211,6,182.4
1570,2015-03-20,4,2,other vegetables,0.8,Fresh Food,1.6,2076,2015,3,4,Potential Customers,285,2,41.0
1233,2015-07-31,10,1,chicken,7.2,Fresh Food,7.2,847,2015,7,5,Regular Customers,139,6,98.36
4647,2015-01-30,57,3,meat,8.5,Fresh Food,25.5,13635,2015,1,1,New Customers,316,2,42.4
3178,2015-01-03,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,8112,2015,1,0,Loyal Customers,22,5,47.1
2765,2015-09-04,11,3,butter,3.2,Dairy,9.6,6593,2015,9,2,Diamond Customers,30,5,156.25
4221,2015-01-04,19,2,sausage,3.1,Fresh Food,6.2,12010,2015,1,4,Potential Customers,306,4,83.96
4265,2015-12-12,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,12179,2015,12,0,Loyal Customers,18,5,49.9
3532,2015-05-26,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,9420,2015,5,4,Potential Customers,218,3,42.3
1967,2015-09-03,9,1,frankfurter,5.5,Fresh Food,5.5,3608,2015,9,0,Loyal Customers,64,6,93.95
3474,2015-02-25,44,1,newspapers,3.2,Specialty & Seasonal,3.2,9173,2015,2,2,Diamond Customers,127,7,167.4
4075,2015-01-05,30,3,turkey,12.5,Fresh Food,37.5,11415,2015,1,1,New Customers,359,4,66.0
1551,2015-05-11,66,1,onions,1.3,Fresh Food,1.3,2009,2015,5,5,Regular Customers,141,6,92.7
4609,2015-11-07,2,2,whole milk,1.8,Dairy,3.6,13494,2015,11,0,Loyal Customers,53,2,71.0
1975,2015-09-26,18,2,yogurt,2.2,Dairy,4.4,3635,2015,9,5,Regular Customers,95,2,23.3
4859,2015-09-09,74,1,whipped/sour cream,5.5,Dairy,5.5,14480,2015,9,5,Regular Customers,112,4,112.0
1502,2015-10-31,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,1847,2015,10,0,Loyal Customers,60,2,49.3
1901,2015-04-21,7,1,citrus fruit,1.5,Fresh Food,1.5,3352,2015,4,0,Loyal Customers,31,3,99.2
4487,2015-07-20,66,3,onions,1.3,Fresh Food,3.9,13032,2015,7,2,Diamond Customers,163,7,194.7
3364,2015-06-29,19,3,sausage,3.1,Fresh Food,9.3,8801,2015,6,5,Regular Customers,107,5,110.4
2537,2015-10-14,4,2,other vegetables,0.8,Fresh Food,1.6,5719,2015,10,0,Loyal Customers,77,3,35.6
4719,2015-08-22,9,1,frankfurter,5.5,Fresh Food,5.5,13941,2015,8,0,Loyal Customers,2,7,124.1
2348,2015-12-11,69,1,domestic eggs,1.25,Fresh Food,1.25,5020,2015,12,2,Diamond Customers,19,6,158.91
4294,2015-12-03,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,12301,2015,12,0,Loyal Customers,27,6,66.6
3774,2015-01-12,50,3,bottled beer,1.8,Beverages,5.4,10343,2015,1,2,Diamond Customers,13,4,144.7
2250,2015-10-15,115,2,waffles,2.5,Bakery & Sweets,5.0,4656,2015,10,0,Loyal Customers,76,2,73.4
3034,2015-05-07,54,3,condensed milk,3.5,Dairy,10.5,7572,2015,5,4,Potential Customers,222,5,73.5
1799,2015-08-07,25,1,canned beer,1.1,Beverages,1.1,2957,2015,8,5,Regular Customers,94,4,46.82
1278,2015-11-07,57,3,meat,8.5,Fresh Food,25.5,1004,2015,11,0,Loyal Customers,21,4,95.2
2837,2015-04-22,2,2,whole milk,1.8,Dairy,3.6,6862,2015,4,5,Regular Customers,102,5,56.45
3056,2015-08-15,107,1,liver loaf,8.5,Fresh Food,8.5,7663,2015,8,5,Regular Customers,137,2,33.4
2447,2015-10-15,9,2,frankfurter,5.5,Fresh Food,11.0,5394,2015,10,2,Diamond Customers,2,7,204.0
1452,2015-10-27,10,2,chicken,7.2,Fresh Food,14.4,1645,2015,10,2,Diamond Customers,35,6,191.04
4838,2015-01-31,9,3,frankfurter,5.5,Fresh Food,16.5,14406,2015,1,1,New Customers,333,3,75.3
4822,2015-07-04,3,2,pip fruit,3.0,Fresh Food,6.0,14336,2015,7,5,Regular Customers,179,6,50.8
2571,2015-05-02,22,3,root vegetables,1.8,Fresh Food,5.4,5852,2015,5,5,Regular Customers,166,3,76.1
4310,2015-02-27,3,1,pip fruit,3.0,Fresh Food,3.0,12376,2015,2,4,Potential Customers,306,3,68.7
2133,2015-07-11,23,3,pork,7.2,Fresh Food,21.6,4225,2015,7,2,Diamond Customers,147,7,169.96
3568,2015-10-17,4,1,other vegetables,0.8,Fresh Food,0.8,9556,2015,10,0,Loyal Customers,74,4,22.85
4474,2015-11-10,24,3,pastry,3.1,Bakery & Sweets,9.3,12992,2015,11,0,Loyal Customers,20,4,72.5
3354,2015-01-27,19,2,sausage,3.1,Fresh Food,6.2,8759,2015,1,0,Loyal Customers,31,6,127.6
2389,2015-06-04,41,3,processed cheese,6.4,Dairy,19.200000000000003,5165,2015,6,2,Diamond Customers,47,6,166.19
1742,2015-07-05,114,3,napkins,21.8,Household & Hygiene,65.4,2716,2015,7,0,Loyal Customers,18,4,111.7
2574,2015-05-18,57,1,meat,8.5,Fresh Food,8.5,5862,2015,5,0,Loyal Customers,19,4,98.44
4498,2015-04-07,24,2,pastry,3.1,Bakery & Sweets,6.2,13070,2015,4,4,Potential Customers,255,5,88.2
4612,2015-04-30,19,3,sausage,3.1,Fresh Food,9.3,13502,2015,4,4,Potential Customers,244,2,23.1
1075,2015-01-29,3,2,pip fruit,3.0,Fresh Food,6.0,272,2015,1,0,Loyal Customers,41,4,80.3
1371,2015-01-22,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,1350,2015,1,4,Potential Customers,233,3,90.3
2960,2015-06-21,7,3,citrus fruit,1.5,Fresh Food,4.5,7309,2015,6,2,Diamond Customers,11,9,239.24
4434,2015-02-23,4,2,other vegetables,0.8,Fresh Food,1.6,12839,2015,2,2,Diamond Customers,100,6,235.11
1378,2015-10-12,9,3,frankfurter,5.5,Fresh Food,16.5,1369,2015,10,0,Loyal Customers,79,2,52.5
1615,2015-01-25,19,2,sausage,3.1,Fresh Food,6.2,2251,2015,1,0,Loyal Customers,27,4,69.5
2503,2015-02-08,8,3,beef,19.5,Fresh Food,58.5,5579,2015,2,1,New Customers,325,1,63.9
2381,2015-04-01,21,1,hamburger meat,12.3,Fresh Food,12.3,5142,2015,4,4,Potential Customers,227,7,165.02
1613,2015-08-25,18,2,yogurt,2.2,Dairy,4.4,2246,2015,8,2,Diamond Customers,127,7,164.7
1031,2015-08-26,49,3,beverages,1.1,Beverages,3.3000000000000003,116,2015,8,0,Loyal Customers,76,3,64.6
3200,2015-04-01,2,3,whole milk,1.8,Dairy,5.4,8192,2015,4,4,Potential Customers,273,4,116.9
1138,2015-02-24,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,505,2015,2,5,Regular Customers,119,3,53.3
4958,2015-05-24,1,2,tropical fruit,7.8,Fresh Food,15.6,14832,2015,5,2,Diamond Customers,172,5,189.7
4858,2015-02-15,7,3,citrus fruit,1.5,Fresh Food,4.5,14476,2015,2,1,New Customers,318,3,50.6
1616,2015-12-08,2,1,whole milk,1.8,Dairy,1.8,2257,2015,12,0,Loyal Customers,22,6,132.0
1270,2015-02-03,7,3,citrus fruit,1.5,Fresh Food,4.5,974,2015,2,4,Potential Customers,249,3,67.06
2347,2015-01-27,38,2,soda,0.8,Beverages,1.6,5017,2015,1,1,New Customers,337,2,33.3
2076,2015-12-04,9,3,frankfurter,5.5,Fresh Food,16.5,4030,2015,12,0,Loyal Customers,26,4,58.0
3597,2015-07-07,19,3,sausage,3.1,Fresh Food,9.3,9685,2015,7,0,Loyal Customers,17,3,120.3
2151,2015-09-29,114,3,napkins,21.8,Household & Hygiene,65.4,4290,2015,9,2,Diamond Customers,92,5,176.94
2940,2015-11-07,18,3,yogurt,2.2,Dairy,6.6000000000000005,7223,2015,11,0,Loyal Customers,53,4,74.2
3475,2015-12-14,37,1,herbs,6.5,Fresh Food,6.5,9180,2015,12,0,Loyal Customers,16,4,33.7
2715,2015-03-15,19,1,sausage,3.1,Fresh Food,3.1,6395,2015,3,5,Regular Customers,177,6,117.4
3644,2015-10-02,18,2,yogurt,2.2,Dairy,4.4,9842,2015,10,0,Loyal Customers,89,3,73.0
4573,2015-01-25,23,1,pork,7.2,Fresh Food,7.2,13361,2015,1,0,Loyal Customers,7,7,112.5
1649,2015-11-29,45,1,curd,9.8,Dairy,9.8,2381,2015,11,2,Diamond Customers,31,7,178.7
4079,2015-08-17,9,2,frankfurter,5.5,Fresh Food,11.0,11435,2015,8,5,Regular Customers,101,3,37.0
1844,2015-11-13,9,1,frankfurter,5.5,Fresh Food,5.5,3124,2015,11,0,Loyal Customers,47,6,109.72
1420,2015-12-08,45,1,curd,9.8,Dairy,9.8,1524,2015,12,0,Loyal Customers,22,4,82.35
2879,2015-07-23,107,2,liver loaf,8.5,Fresh Food,17.0,7018,2015,7,0,Loyal Customers,2,5,100.7
2440,2015-06-08,23,2,pork,7.2,Fresh Food,14.4,5361,2015,6,2,Diamond Customers,194,9,223.29
4095,2015-12-29,15,2,specialty bar,5.2,Bakery & Sweets,10.4,11495,2015,12,0,Loyal Customers,1,3,128.9
2437,2015-11-15,58,3,ice cream,1.8,Frozen & Processed Food,5.4,5350,2015,11,2,Diamond Customers,45,5,134.7
1324,2015-01-24,15,3,specialty bar,5.2,Bakery & Sweets,15.6,1172,2015,1,2,Diamond Customers,3,5,179.2
4184,2015-12-15,18,2,yogurt,2.2,Dairy,4.4,11856,2015,12,0,Loyal Customers,15,3,22.5
4574,2015-10-03,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,13364,2015,10,2,Diamond Customers,30,6,135.9
4881,2015-03-26,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,14567,2015,3,5,Regular Customers,155,3,59.94
3790,2015-08-04,24,3,pastry,3.1,Bakery & Sweets,9.3,10408,2015,8,0,Loyal Customers,63,6,104.1
2616,2015-03-17,23,3,pork,7.2,Fresh Food,21.6,6024,2015,3,4,Potential Customers,228,4,72.0
1275,2015-06-04,45,1,curd,9.8,Dairy,9.8,983,2015,6,2,Diamond Customers,73,10,152.56
2131,2015-04-15,8,1,beef,19.5,Fresh Food,19.5,4212,2015,4,5,Regular Customers,125,6,90.0
2509,2015-02-03,18,2,yogurt,2.2,Dairy,4.4,5601,2015,2,5,Regular Customers,168,4,105.1
3077,2015-08-31,10,3,chicken,7.2,Fresh Food,21.6,7734,2015,8,2,Diamond Customers,121,6,148.01
3653,2015-09-12,39,3,detergent,5.5,Household & Hygiene,16.5,9875,2015,9,0,Loyal Customers,51,4,112.8
2922,2015-12-26,3,3,pip fruit,3.0,Fresh Food,9.0,7161,2015,12,0,Loyal Customers,4,3,46.7
2971,2015-01-27,27,2,coffee,8.5,Beverages,17.0,7346,2015,1,1,New Customers,337,3,91.62
1463,2015-09-28,1,1,tropical fruit,7.8,Fresh Food,7.8,1681,2015,9,0,Loyal Customers,6,3,35.1
4323,2015-10-11,116,2,sauces,2.45,Pantry Staples,4.9,12432,2015,10,0,Loyal Customers,13,5,111.7
2632,2015-07-01,23,1,pork,7.2,Fresh Food,7.2,6082,2015,7,2,Diamond Customers,98,9,254.8
1481,2015-06-04,18,1,yogurt,2.2,Dairy,2.2,1757,2015,6,4,Potential Customers,209,2,23.8
1283,2015-03-06,114,2,napkins,21.8,Household & Hygiene,43.6,1025,2015,3,2,Diamond Customers,47,7,144.7
1164,2015-02-01,4,1,other vegetables,0.8,Fresh Food,0.8,601,2015,2,4,Potential Customers,275,2,31.1
4275,2015-09-11,10,1,chicken,7.2,Fresh Food,7.2,12227,2015,9,2,Diamond Customers,110,5,144.6
2600,2015-02-18,23,3,pork,7.2,Fresh Food,21.6,5965,2015,2,2,Diamond Customers,14,7,158.9
2084,2015-08-15,22,1,root vegetables,1.8,Fresh Food,1.8,4059,2015,8,5,Regular Customers,137,2,25.3
1621,2015-02-20,29,2,ham,15.2,Fresh Food,30.4,2281,2015,2,4,Potential Customers,313,5,150.72
1291,2015-03-06,2,2,whole milk,1.8,Dairy,3.6,1061,2015,3,4,Potential Customers,285,4,55.0
3301,2015-04-25,38,1,soda,0.8,Beverages,0.8,8567,2015,4,4,Potential Customers,249,1,7.1
2715,2015-01-08,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,6393,2015,1,5,Regular Customers,177,6,117.4
4150,2015-08-26,1,3,tropical fruit,7.8,Fresh Food,23.4,11725,2015,8,5,Regular Customers,126,4,113.7
1775,2015-10-11,1,1,tropical fruit,7.8,Fresh Food,7.8,2848,2015,10,0,Loyal Customers,80,1,41.4
2073,2015-02-04,19,1,sausage,3.1,Fresh Food,3.1,4019,2015,2,5,Regular Customers,195,4,83.65
1912,2015-08-22,50,2,bottled beer,1.8,Beverages,3.6,3396,2015,8,5,Regular Customers,130,3,55.1
4033,2015-06-06,30,1,turkey,12.5,Fresh Food,12.5,11282,2015,6,4,Potential Customers,207,3,33.7
4877,2015-02-28,57,3,meat,8.5,Fresh Food,25.5,14557,2015,2,2,Diamond Customers,54,6,147.41
2590,2015-09-28,2,1,whole milk,1.8,Dairy,1.8,5929,2015,9,0,Loyal Customers,14,5,104.5
3982,2015-01-28,38,2,soda,0.8,Beverages,1.6,11123,2015,1,5,Regular Customers,92,7,82.79
2782,2015-06-09,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6653,2015,6,4,Potential Customers,204,3,70.7
2100,2015-01-27,51,2,dessert,1.15,Bakery & Sweets,2.3,4114,2015,1,2,Diamond Customers,78,6,151.14
1785,2015-12-21,19,2,sausage,3.1,Fresh Food,6.2,2894,2015,12,2,Diamond Customers,9,7,193.0
3166,2015-04-28,23,2,pork,7.2,Fresh Food,14.4,8076,2015,4,4,Potential Customers,246,6,131.8
2251,2015-03-29,21,1,hamburger meat,12.3,Fresh Food,12.3,4661,2015,3,2,Diamond Customers,190,5,205.0
1528,2015-02-20,19,1,sausage,3.1,Fresh Food,3.1,1946,2015,2,5,Regular Customers,106,4,85.5
2012,2015-03-29,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,3768,2015,3,4,Potential Customers,276,2,13.2
3309,2015-10-28,28,1,misc. beverages,1.2,Beverages,1.2,8605,2015,10,0,Loyal Customers,63,7,71.67
1220,2015-09-08,24,2,pastry,3.1,Bakery & Sweets,6.2,799,2015,9,2,Diamond Customers,1,5,182.45
2165,2015-06-17,38,3,soda,0.8,Beverages,2.4000000000000004,4341,2015,6,5,Regular Customers,115,6,65.3
3337,2015-02-01,2,1,whole milk,1.8,Dairy,1.8,8696,2015,2,4,Potential Customers,203,5,141.86
4058,2015-12-30,69,3,domestic eggs,1.25,Fresh Food,3.75,11361,2015,12,0,Loyal Customers,0,3,78.99
1000,2015-05-27,38,1,soda,0.8,Beverages,0.8,5,2015,5,0,Loyal Customers,35,5,53.8
3357,2015-06-08,3,1,pip fruit,3.0,Fresh Food,3.0,8769,2015,6,4,Potential Customers,205,3,81.7
2222,2015-01-08,18,3,yogurt,2.2,Dairy,6.6000000000000005,4546,2015,1,2,Diamond Customers,2,7,170.95
1207,2015-11-14,9,2,frankfurter,5.5,Fresh Food,11.0,753,2015,11,0,Loyal Customers,46,3,62.06
3511,2015-06-07,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,9331,2015,6,2,Diamond Customers,45,7,147.94
2171,2015-08-02,19,1,sausage,3.1,Fresh Food,3.1,4367,2015,8,2,Diamond Customers,118,6,187.5
3078,2015-09-01,73,1,oil,3.4,Pantry Staples,3.4,7735,2015,9,5,Regular Customers,120,2,27.3
3879,2015-06-25,1,3,tropical fruit,7.8,Fresh Food,23.4,10742,2015,6,2,Diamond Customers,27,7,191.05
3472,2015-02-06,7,2,citrus fruit,1.5,Fresh Food,3.0,9165,2015,2,4,Potential Customers,244,3,148.8
4519,2015-11-03,114,3,napkins,21.8,Household & Hygiene,65.4,13156,2015,11,0,Loyal Customers,57,2,101.6
3275,2015-10-26,2,3,whole milk,1.8,Dairy,5.4,8471,2015,10,0,Loyal Customers,65,3,109.0
1763,2015-09-13,27,2,coffee,8.5,Beverages,17.0,2800,2015,9,0,Loyal Customers,3,3,57.45
4619,2015-05-27,1,3,tropical fruit,7.8,Fresh Food,23.4,13529,2015,5,5,Regular Customers,197,2,56.1
2955,2015-06-05,25,2,canned beer,1.1,Beverages,2.2,7281,2015,6,4,Potential Customers,207,6,69.4
2700,2015-11-15,50,1,bottled beer,1.8,Beverages,1.8,6334,2015,11,0,Loyal Customers,45,4,114.88
2830,2015-05-28,25,2,canned beer,1.1,Beverages,2.2,6832,2015,5,5,Regular Customers,191,4,71.2
4940,2015-08-21,117,1,rum,5.2,Beverages,5.2,14761,2015,8,5,Regular Customers,131,3,82.75
1311,2015-06-29,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,1134,2015,6,5,Regular Customers,184,3,79.5
4116,2015-05-01,24,3,pastry,3.1,Bakery & Sweets,9.3,11585,2015,5,4,Potential Customers,243,3,60.0
1476,2015-03-22,2,1,whole milk,1.8,Dairy,1.8,1733,2015,3,5,Regular Customers,126,6,111.84
2918,2015-11-04,40,3,grapes,9.4,Fresh Food,28.200000000000003,7141,2015,11,2,Diamond Customers,19,8,252.6
4121,2015-11-01,2,2,whole milk,1.8,Dairy,3.6,11604,2015,11,0,Loyal Customers,59,6,76.52
1824,2015-11-01,18,1,yogurt,2.2,Dairy,2.2,3048,2015,11,0,Loyal Customers,59,4,70.4
4293,2015-07-05,22,3,root vegetables,1.8,Fresh Food,5.4,12293,2015,7,2,Diamond Customers,91,7,265.7
4308,2015-12-05,24,1,pastry,3.1,Bakery & Sweets,3.1,12366,2015,12,0,Loyal Customers,25,6,92.12
2998,2015-07-14,25,2,canned beer,1.1,Beverages,2.2,7445,2015,7,5,Regular Customers,169,2,18.6
2874,2015-01-05,19,2,sausage,3.1,Fresh Food,6.2,7001,2015,1,5,Regular Customers,112,4,88.1
1281,2015-02-11,1,3,tropical fruit,7.8,Fresh Food,23.4,1018,2015,2,4,Potential Customers,211,3,91.9
3471,2015-01-14,9,2,frankfurter,5.5,Fresh Food,11.0,9162,2015,1,0,Loyal Customers,79,4,90.9
1936,2015-08-15,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,3496,2015,8,5,Regular Customers,137,2,42.2
4163,2015-05-30,9,2,frankfurter,5.5,Fresh Food,11.0,11777,2015,5,4,Potential Customers,214,6,130.5
3369,2015-12-29,19,1,sausage,3.1,Fresh Food,3.1,8819,2015,12,2,Diamond Customers,1,5,161.84
2335,2015-01-13,2,1,whole milk,1.8,Dairy,1.8,4964,2015,1,5,Regular Customers,160,2,30.2
3957,2015-02-15,2,2,whole milk,1.8,Dairy,3.6,11022,2015,2,4,Potential Customers,229,7,248.11
4841,2015-05-02,2,3,whole milk,1.8,Dairy,5.4,14415,2015,5,0,Loyal Customers,13,4,46.9
2184,2015-12-07,29,2,ham,15.2,Fresh Food,30.4,4408,2015,12,2,Diamond Customers,23,8,241.86
3118,2015-12-29,2,1,whole milk,1.8,Dairy,1.8,7897,2015,12,0,Loyal Customers,1,3,41.0
4728,2015-04-25,8,1,beef,19.5,Fresh Food,19.5,13984,2015,4,5,Regular Customers,115,4,74.49
2527,2015-08-11,69,2,domestic eggs,1.25,Fresh Food,2.5,5687,2015,8,5,Regular Customers,141,2,53.1
2926,2015-11-08,38,3,soda,0.8,Beverages,2.4000000000000004,7175,2015,11,0,Loyal Customers,52,3,34.15
1773,2015-11-01,2,3,whole milk,1.8,Dairy,5.4,2839,2015,11,0,Loyal Customers,59,4,71.1
1801,2015-06-12,29,1,ham,15.2,Fresh Food,15.2,2967,2015,6,4,Potential Customers,201,5,47.3
1916,2015-11-13,45,1,curd,9.8,Dairy,9.8,3407,2015,11,0,Loyal Customers,44,3,34.65
2523,2015-04-04,17,3,bottled water,0.5,Beverages,1.5,5665,2015,4,5,Regular Customers,179,5,130.06
2550,2015-06-08,16,2,butter milk,6.1,Dairy,12.2,5770,2015,6,2,Diamond Customers,7,7,163.14
1319,2015-05-19,23,1,pork,7.2,Fresh Food,7.2,1156,2015,5,5,Regular Customers,134,3,63.8
1649,2015-05-16,23,1,pork,7.2,Fresh Food,7.2,2376,2015,5,2,Diamond Customers,31,7,178.7
2202,2015-08-07,30,3,turkey,12.5,Fresh Food,37.5,4478,2015,8,2,Diamond Customers,93,6,169.45
2569,2015-07-16,60,2,cream cheese,6.3,Dairy,12.6,5845,2015,7,5,Regular Customers,167,3,91.1
2925,2015-08-22,1,3,tropical fruit,7.8,Fresh Food,23.4,7172,2015,8,0,Loyal Customers,19,7,111.8
2293,2015-06-24,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,4818,2015,6,2,Diamond Customers,11,8,140.56
2190,2015-10-11,7,2,citrus fruit,1.5,Fresh Food,3.0,4433,2015,10,0,Loyal Customers,80,2,39.1
2234,2015-12-24,9,2,frankfurter,5.5,Fresh Food,11.0,4596,2015,12,2,Diamond Customers,6,6,164.2
4779,2015-10-24,74,1,whipped/sour cream,5.5,Dairy,5.5,14165,2015,10,0,Loyal Customers,51,7,117.9
3031,2015-10-27,1,3,tropical fruit,7.8,Fresh Food,23.4,7564,2015,10,2,Diamond Customers,12,5,187.8
4275,2015-07-05,9,3,frankfurter,5.5,Fresh Food,16.5,12226,2015,7,2,Diamond Customers,110,5,144.6
2696,2015-05-09,19,2,sausage,3.1,Fresh Food,6.2,6319,2015,5,5,Regular Customers,119,5,76.0
4453,2015-08-02,19,1,sausage,3.1,Fresh Food,3.1,12908,2015,8,2,Diamond Customers,129,8,154.6
4776,2015-02-08,19,1,sausage,3.1,Fresh Food,3.1,14151,2015,2,2,Diamond Customers,66,4,125.7
3471,2015-10-12,76,3,sliced cheese,4.2,Dairy,12.6,9161,2015,10,0,Loyal Customers,79,4,90.9
3143,2015-01-21,65,1,candy,3.6,Bakery & Sweets,3.6,7997,2015,1,4,Potential Customers,220,2,37.9
4312,2015-04-22,1,1,tropical fruit,7.8,Fresh Food,7.8,12383,2015,4,2,Diamond Customers,16,5,151.06
3327,2015-05-04,3,2,pip fruit,3.0,Fresh Food,6.0,8668,2015,5,4,Potential Customers,240,6,78.53
4344,2015-05-06,7,1,citrus fruit,1.5,Fresh Food,1.5,12522,2015,5,4,Potential Customers,238,3,87.8
1718,2015-03-11,21,2,hamburger meat,12.3,Fresh Food,24.6,2617,2015,3,4,Potential Customers,291,3,62.95
3041,2015-07-10,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,7598,2015,7,5,Regular Customers,106,5,123.49
4110,2015-02-06,93,1,nuts/prunes,6.2,Fresh Food,6.2,11561,2015,2,0,Loyal Customers,32,6,124.95
2947,2015-04-28,29,3,ham,15.2,Fresh Food,45.6,7256,2015,4,5,Regular Customers,167,3,93.1
4280,2015-12-06,29,3,ham,15.2,Fresh Food,45.6,12243,2015,12,2,Diamond Customers,24,5,241.6
3022,2015-11-15,11,1,butter,3.2,Dairy,3.2,7526,2015,11,0,Loyal Customers,45,4,96.4
1941,2015-09-16,114,1,napkins,21.8,Household & Hygiene,21.8,3517,2015,9,5,Regular Customers,105,2,36.6
4494,2015-08-06,8,3,beef,19.5,Fresh Food,58.5,13053,2015,8,2,Diamond Customers,58,9,277.9
2749,2015-06-22,9,1,frankfurter,5.5,Fresh Food,5.5,6523,2015,6,5,Regular Customers,191,3,65.1
1241,2015-05-22,57,2,meat,8.5,Fresh Food,17.0,883,2015,5,4,Potential Customers,222,4,156.22
2066,2015-03-23,2,2,whole milk,1.8,Dairy,3.6,3985,2015,3,4,Potential Customers,223,4,137.7
1777,2015-07-11,19,1,sausage,3.1,Fresh Food,3.1,2859,2015,7,2,Diamond Customers,27,7,185.9
2178,2015-05-03,19,3,sausage,3.1,Fresh Food,9.3,4394,2015,5,2,Diamond Customers,10,5,177.1
4727,2015-04-11,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,13978,2015,4,0,Loyal Customers,39,4,39.5
3433,2015-10-01,22,1,root vegetables,1.8,Fresh Food,1.8,9022,2015,10,0,Loyal Customers,90,3,94.9
3035,2015-11-08,19,3,sausage,3.1,Fresh Food,9.3,7577,2015,11,0,Loyal Customers,31,6,74.9
1464,2015-03-07,19,3,sausage,3.1,Fresh Food,9.3,1683,2015,3,4,Potential Customers,210,2,21.8
4161,2015-05-03,57,2,meat,8.5,Fresh Food,17.0,11766,2015,5,5,Regular Customers,97,2,57.6
2654,2015-11-25,19,3,sausage,3.1,Fresh Food,9.3,6165,2015,11,2,Diamond Customers,35,6,141.7
2206,2015-03-21,7,2,citrus fruit,1.5,Fresh Food,3.0,4492,2015,3,0,Loyal Customers,74,3,40.5
3950,2015-12-05,14,3,chocolate,11.5,Bakery & Sweets,34.5,10998,2015,12,2,Diamond Customers,25,5,200.0
1706,2015-03-07,27,1,coffee,8.5,Beverages,8.5,2578,2015,3,2,Diamond Customers,138,4,155.0
3726,2015-05-26,19,2,sausage,3.1,Fresh Food,6.2,10147,2015,5,4,Potential Customers,218,2,49.5
3325,2015-11-29,8,2,beef,19.5,Fresh Food,39.0,8664,2015,11,0,Loyal Customers,31,5,132.62
3732,2015-11-29,26,2,berries,10.8,Fresh Food,21.6,10175,2015,11,2,Diamond Customers,24,7,209.02
2563,2015-01-06,36,1,frozen meals,9.7,Frozen & Processed Food,9.7,5825,2015,1,0,Loyal Customers,1,4,98.55
4924,2015-03-01,8,1,beef,19.5,Fresh Food,19.5,14693,2015,3,5,Regular Customers,107,6,87.4
1742,2015-12-12,19,1,sausage,3.1,Fresh Food,3.1,2717,2015,12,0,Loyal Customers,18,4,111.7
